"rank","seller_id","priority_score","late_delivery_rate","late_rate_norm","score_late_component","canceled_or_unavailable_rate","canceled_rate_norm","score_cancel_component","median_delivery_delay_days","positive_delay_norm","score_delay_component","seller_order_count","volume_exposure_norm","score_volume_component"
284,"f45122a9ab94eb4f3f8953578bc0c560",0.154531280328758,0.0760869565217391,0.202898550724638,0.0811594202898551,0,0,0,0,0,0,187,0.489145733592688,0.0733718600389031
285,"4d6d651bd7684af3fffabd5f08d12e5a",0.154119828723909,0.046831955922865,0.124885215794307,0.0499540863177227,0.002710027100271,0.032520325203252,0.00813008130081301,0,0,0,369,0.640237740702488,0.0960356611053732
286,"aac29b1b99776be73c3049939652091d",0.154032036088742,0.0957446808510638,0.25531914893617,0.102127659574468,0,0,0,0,0,0,98,0.346029176761826,0.0519043765142739
287,"411f3b52d857390502ee4e4d5ceabc2d",0.153938153745818,0.142857142857143,0.380952380952381,0.152380952380952,0,0,0,0,0,0,21,0.0103813424324359,0.00155720136486538
288,"6edacfd9f9074789dad6d62ba7950b9c",0.153778577898867,0.0585365853658537,0.15609756097561,0.0624390243902439,0.00480769230769231,0.0576923076923077,0.0144230769230769,0,0,0,208,0.512776510570307,0.076916476585546
289,"75fbb52eda0cbc24f479d3b2fbfa8d3e",0.153535979537091,0.0526315789473684,0.140350877192982,0.056140350877193,0.025,0.3,0.075,0,0,0,40,0.149304191065986,0.0223956286598979
290,"edb1ef5e36e0c8cd84eb3c9b003e486d",0.153447355233686,0.0787878787878788,0.21010101010101,0.084040404040404,0,0,0,0,0,0,166,0.462713007955216,0.0694069511932824
291,"7299e27ed73d2ad986de7f7c77d919fa",0.152927620495656,0.0477611940298507,0.127363184079602,0.0509452736318408,0.0029585798816568,0.0355029585798817,0.00887573964497041,0,0,0,338,0.620710714792298,0.0931066072188447
292,"d673a59aac7a70d8b01e6902bf090a11",0.152788216007925,0.10126582278481,0.270042194092827,0.108016877637131,0,0,0,0,0,0,79,0.298475589138627,0.0447713383707941
293,"9f505651f4a6abe901a56cdc21508025",0.152760831729715,0.0508905852417303,0.135708227311281,0.0542832909245123,0,0,0,0,0,0,397,0.656516938701349,0.0984775408052023
294,"ef0ace09169ac090589d85746e3e036f",0.152689793070417,0.0859375,0.229166666666667,0.0916666666666667,0,0,0,0,0,0,129,0.406820842691666,0.0610231264037499
295,"95f83f51203c626648c875dd41874c7f",0.152681323315722,0.06,0.16,0.064,0.0192307692307692,0.230769230769231,0.0576923076923077,0,0,0,52,0.206593437489426,0.0309890156234139
296,"d1b65fc7debc3361ea86b5f14c68d2e2",0.152096483360753,0.0512820512820513,0.136752136752137,0.0547008547008547,0.025,0.3,0.075,0,0,0,40,0.149304191065986,0.0223956286598979
297,"5656537e588803a555b8eb41f07a944b",0.1520648802464,0.0760233918128655,0.202729044834308,0.0810916179337232,0,0,0,0,0,0,174,0.473155082084511,0.0709732623126766
298,"1da366cade6d8276e7d8beea7af5d4bf",0.151743593457668,0.119047619047619,0.317460317460317,0.126984126984127,0,0,0,0,0,0,43,0.165063109823609,0.0247594664735413
299,"dc4a0fc896dc34b0d5bfec8438291c80",0.151522356094229,0.0666666666666667,0.177777777777778,0.0711111111111111,0,0,0,0,0,0,231,0.53607496655412,0.080411244983118
300,"f0b47fbbc6dee9aafe415a6e33051b3f",0.15126267665388,0.104477611940299,0.278606965174129,0.111442786069652,0,0,0,0,0,0,68,0.265465937228191,0.0398198905842287
301,"85d9eb9ddc5d00ca9336a2219c97bb13",0.151148523172895,0.0360721442885772,0.0961923847695391,0.0384769539078156,0.00196463654223969,0.0235756385068762,0.00589390962671906,0,0,0,509,0.711851064255738,0.106777659638361
302,"d71d863e5ef30d94e440c11be17dcd8f",0.151069697956417,0.130434782608696,0.347826086956522,0.139130434782609,0,0,0,0,0,0,29,0.0795950878253904,0.0119392631738086
303,"d9bd94811c3338dceb4181f3dbc0c73e",0.150747445995567,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,54,0.214859516513659,0.0322289274770489
304,"13d058e4eeac2ce8217660b2f8a05812",0.149924347624846,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,23,0.0297986811353401,0.00446980217030101
305,"87142160b41353c4e5fca2360caf6f92",0.149131940459112,0.0557377049180328,0.148633879781421,0.0594535519125683,0,0,0,0,0,0,305,0.597855923643623,0.0896783885465435
306,"e59aa562b9f8076dd550fcddf0e73491",0.148988910119768,0.101449275362319,0.270531400966184,0.108212560386473,0,0,0,0,0,0,70,0.271842331555298,0.0407763497332948
307,"f7ccf836d21b2fb1de37564105216cc1",0.148988910119768,0.101449275362319,0.270531400966184,0.108212560386473,0,0,0,0,0,0,70,0.271842331555298,0.0407763497332948
308,"fd386aa7bed2af3c7035c65506c9b4a3",0.148514096586967,0.101449275362319,0.270531400966184,0.108212560386473,0,0,0,0,0,0,69,0.268676908003287,0.0403015362004931
309,"7139dc5186aa238b006e066d8fbab2e4",0.148499715909732,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,22,0.0203011363679097,0.00304517045518645
310,"7901646fdd36a55f564ffaf2dbccaaf7",0.148499715909732,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,22,0.0203011363679097,0.00304517045518645
311,"7b1222c3624aa89b9558b50a2594188c",0.148499715909732,0.136363636363636,0.363636363636364,0.145454545454545,0,0,0,0,0,0,22,0.0203011363679097,0.00304517045518645
312,"f62d7bb4a613ec758a03342d46b580b2",0.148462989718565,0.125,0.333333333333333,0.133333333333333,0,0,0,0,0,0,32,0.100864375901544,0.0151296563852317
313,"3c7c4a49ec3c6550809089c6a2ca9370",0.148391084865951,0.079136690647482,0.211031175059952,0.0844124700239808,0,0,0,0,0,0,141,0.426524098946471,0.0639786148419707
314,"5f2684dab12e59f83bef73ae57724e45",0.147619129682853,0.0597014925373134,0.159203980099502,0.063681592039801,0.0147058823529412,0.176470588235294,0.0441176470588235,0,0,0,68,0.265465937228191,0.0398198905842287
315,"5a8e7d5003a1f221f9e1d6e411de7c23",0.14737363974499,0.0583941605839416,0.155717761557178,0.062287104622871,0.00719424460431655,0.0863309352517986,0.0215827338129496,0,0,0,139,0.42335867539446,0.063503801309169
316,"a2e874074c877c5a05abae80ad6e488f",0.147026869709326,0.05,0.133333333333333,0.0533333333333333,0.0227272727272727,0.272727272727273,0.0681818181818182,0,0,0,44,0.170078121294499,0.0255117181941748
317,"001cca7ae9ae17fb1caed9dfb1094831",0.146721127525259,0.0666666666666667,0.177777777777778,0.0711111111111111,0,0,0,0,0,0,200,0.504066776094318,0.0756100164141478
318,"d3f39f05462b79a4562d35893a28f159",0.146392200384746,0.121212121212121,0.323232323232323,0.129292929292929,0,0,0,0,0,0,34,0.113995140612114,0.0170992710918172
319,"d5ba419e26d246a0719437cf37d9b46d",0.146392200384746,0.121212121212121,0.323232323232323,0.129292929292929,0,0,0,0,0,0,34,0.113995140612114,0.0170992710918172
320,"c003204e1ab016dfa150abc119207b24",0.146217752734061,0.0666666666666667,0.177777777777778,0.0711111111111111,0,0,0,0,0,0,197,0.500710944152999,0.0751066416229498
321,"db2956745b3a8e9f3785c99f34b5d25e",0.146190585797495,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,47,0.184480448526513,0.0276720672789769
322,"17a053fcb14bd219540cbde0df490be0",0.145998490614062,0.0806451612903226,0.21505376344086,0.0860215053763441,0,0,0,0,0,0,125,0.399846568251454,0.0599769852377181
323,"382229d1e840115ffe3dbf5ff460e417",0.14548584834007,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,46,0.179782198810342,0.0269673298215513
324,"98dac6635aee4995d501a3972e047414",0.145329850485272,0.0898876404494382,0.239700374531835,0.0958801498127341,0,0,0,0,0,0,91,0.329664671150255,0.0494497006725383
325,"562fc2f2c2863ab7e79a9e4388a58a14",0.145077871815627,0.0352941176470588,0.0941176470588235,0.0376470588235294,0.00769230769230769,0.0923076923076923,0.0230769230769231,0,0,0,260,0.562359266101164,0.0843538899151746
326,"977f9f63dd360c2a32ece2f93ad6d306",0.144966703939559,0.130434782608696,0.347826086956522,0.139130434782609,0,0,0,0,0,0,24,0.0389084610463321,0.00583626915694982
327,"a36b125ac6d5fdbc7f50de85c9157bdc",0.144966703939559,0.130434782608696,0.347826086956522,0.139130434782609,0,0,0,0,0,0,24,0.0389084610463321,0.00583626915694982
328,"66922902710d126a0e7d26b0e3805106",0.144478844592838,0.0733333333333333,0.195555555555556,0.0782222222222222,0,0,0,0,0,0,151,0.441710815804102,0.0662566223706153
329,"0241d4d5d36f10f80c644447315af0bd",0.144151391021554,0.0588235294117647,0.156862745098039,0.0627450980392157,0,0,0,0,0,0,238,0.542708619882256,0.0814062929823384
330,"2ff97219cb8622eaf3cd89b7d9c09824",0.143724530463727,0.0574712643678161,0.153256704980843,0.0613026819923372,0.0112359550561798,0.134831460674157,0.0337078651685393,0,0,0,89,0.324759888685672,0.0487139833028508
331,"23a0ffca143a15b9b5bbdb7d552f626a",0.14360023695291,0.130434782608696,0.347826086956522,0.139130434782609,0,0,0,0,0,0,23,0.0297986811353401,0.00446980217030101
332,"681fce914360217db47784ae28905a96",0.14360023695291,0.130434782608696,0.347826086956522,0.139130434782609,0,0,0,0,0,0,23,0.0297986811353401,0.00446980217030101
333,"1336efc61c316ddf92c899eb817f7cae",0.143511890186893,0.0945945945945946,0.252252252252252,0.100900900900901,0,0,0,0,0,0,74,0.284073261906613,0.042610989285992
334,"6860153b69cc696d5dcfe1cdaaafcf62",0.143511890186893,0.0945945945945946,0.252252252252252,0.100900900900901,0,0,0,0,0,0,74,0.284073261906613,0.042610989285992
335,"cd06602b43d8800bd0afad514919d35c",0.143305939476768,0.0465116279069767,0.124031007751938,0.0496124031007752,0.0227272727272727,0.272727272727273,0.0681818181818182,0,0,0,44,0.170078121294499,0.0255117181941748
336,"25e6ffe976bd75618accfe16cefcbd0d",0.143280629991434,0.0566037735849057,0.150943396226415,0.060377358490566,0.00925925925925926,0.111111111111111,0.0277777777777778,0,0,0,108,0.367503291487267,0.05512549372309
337,"25c5c91f63607446a97b143d2d535d31",0.142977410966131,0.0705128205128205,0.188034188034188,0.0752136752136752,0,0,0,0,0,0,158,0.451758238349707,0.0677637357524561
338,"48436dade18ac8b2bce089ec2a041202",0.142865834827355,0.0746268656716418,0.199004975124378,0.0796019900497512,0,0,0,0,0,0,138,0.421758965184024,0.0632638447776036
339,"b335c59ab742f751a85db9c411a86739",0.142593594753106,0.0333333333333333,0.0888888888888889,0.0355555555555556,0.0303030303030303,0.363636363636364,0.0909090909090909,0,0,0,33,0.10752632192306,0.016128948288459
340,"5d0363b33554b373851fc1622e4d5f3c",0.142280090666881,0.0860215053763441,0.229390681003584,0.0917562724014337,0,0,0,0,0,0,94,0.33682545510298,0.050523818265447
341,"850f4f8af5ea87287ac68de36e29107f",0.142189064339978,0.0645161290322581,0.172043010752688,0.0688172043010753,0,0,0,0,0,0,187,0.489145733592688,0.0733718600389031
342,"8a32e327fe2c1b3511609d81aaf9f042",0.141103799517294,0.0317460317460317,0.0846560846560847,0.0338624338624339,0.0151515151515152,0.181818181818182,0.0454545454545455,0,0,0,132,0.411912134668762,0.0617868202003143
343,"53243585a1d6dc2643021fd1853d8905",0.141002412874279,0.0431034482758621,0.114942528735632,0.0459770114942529,0,0,0,0,0,0,358,0.633502675866842,0.0950254013800262
344,"70c27847eca8195c983ed7e798c56743",0.14089355228163,0.0909090909090909,0.242424242424242,0.096969696969697,0,0,0,0,0,0,77,0.292825702079552,0.0439238553119328
345,"de722cd6dad950a92b7d4f82673f8833",0.140682949425116,0.0445103857566766,0.118694362017804,0.0474777448071217,0,0,0,0,0,0,339,0.621368030786629,0.0932052046179943
346,"2528513dd95219a6013d4d05176e391a",0.14035630604608,0.05,0.133333333333333,0.0533333333333333,0.0062111801242236,0.0745341614906832,0.0186335403726708,0,0,0,161,0.455929548933839,0.0683894323400758
347,"ce7d1888639e6fb06b2749cbfdac1ff7",0.140076774547899,0.0897435897435897,0.239316239316239,0.0957264957264957,0,0,0,0,0,0,78,0.295668525476024,0.0443502788214036
348,"11305281b50fff20ae8bb473f8e11876",0.139947019095429,0.114285714285714,0.304761904761905,0.121904761904762,0,0,0,0,0,0,35,0.120281714604449,0.0180422571906673
349,"6fc26fe110feebd80a433e1f012a84f9",0.139947019095429,0.114285714285714,0.304761904761905,0.121904761904762,0,0,0,0,0,0,35,0.120281714604449,0.0180422571906673
350,"8e8a7ce9f2f970dc00e2acf6f6e199f6",0.139919223081209,0.0952380952380952,0.253968253968254,0.101587301587302,0,0,0,0,0,0,65,0.255546143292717,0.0383319214939076
351,"8f119a0aee85c0c8fc534629734e94fd",0.139773783161861,0.0533333333333333,0.142222222222222,0.0568888888888889,0.012987012987013,0.155844155844156,0.038961038961039,0,0,0,77,0.292825702079552,0.0439238553119328
352,"3be634553519fb6536a03e1358e9fdc7",0.139737863550685,0.0875,0.233333333333333,0.0933333333333333,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
353,"afe0067131b73e40875c9b6c10bd2e21",0.139592128533307,0.0444444444444444,0.118518518518519,0.0474074074074074,0.0217391304347826,0.260869565217391,0.0652173913043478,0,0,0,46,0.179782198810342,0.0269673298215513
354,"e89c4adbe7b1d0819dbb636e16461cf1",0.139169602490283,0.125,0.333333333333333,0.133333333333333,0,0,0,0,0,0,24,0.0389084610463321,0.00583626915694982
355,"f80edd2c5aaa505cc4b0a3b219abf4b8",0.138726291217877,0.0517241379310345,0.137931034482759,0.0551724137931034,0.00840336134453781,0.100840336134454,0.0252100840336134,0,0,0,119,0.388958622607736,0.0583437933911604
356,"688756f717c462a206ad854c5027a64a",0.1385856001762,0.0864197530864197,0.230452674897119,0.0921810699588477,0,0,0,0,0,0,83,0.309363534782345,0.0464045302173518
357,"5160d23075764e18e07c1f4a87fad743",0.137657797532697,0.0303030303030303,0.0808080808080808,0.0323232323232323,0.0294117647058824,0.352941176470588,0.0882352941176471,0,0,0,34,0.113995140612114,0.0170992710918172
358,"f181738b150df1f37cb0bd72e705b193",0.137477923294356,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,36,0.12639603183892,0.0189594047758379
359,"cce6ab8d1682639fe45ab70234f1665f",0.137379941379777,0.0491803278688525,0.131147540983607,0.0524590163934426,0.0158730158730159,0.19047619047619,0.0476190476190476,0,0,0,63,0.248679182448577,0.0373018773672865
360,"36a968b544695394e4e9d7572688598f",0.136841824061081,0.0472972972972973,0.126126126126126,0.0504504504504505,0.00649350649350649,0.0779220779220779,0.0194805194805195,0,0,0,154,0.446072360867405,0.0669108541301108
361,"42b729f859728f5079499127a9c2ef37",0.136721887660989,0.0776699029126214,0.207119741100324,0.0828478964401295,0,0,0,0,0,0,104,0.359159941472396,0.0538739912208594
362,"2709af9587499e95e803a6498a5a56e9",0.136412447102358,0.12,0.32,0.128,0,0,0,0,0,0,26,0.0560829806823845,0.00841244710235767
363,"c8417879a15366a17c30af34c798c332",0.136412447102358,0.12,0.32,0.128,0,0,0,0,0,0,26,0.0560829806823845,0.00841244710235767
364,"0176f73cc1195f367f7b32db1e5b3aa8",0.136036905518572,0.108108108108108,0.288288288288288,0.115315315315315,0,0,0,0,0,0,38,0.138143934688379,0.0207215902032569
365,"70eea00b476a314817cefde4aad4f89a",0.135628638377178,0.0754716981132075,0.20125786163522,0.080503144654088,0,0,0,0,0,0,108,0.367503291487267,0.05512549372309
366,"318f287a62ab7ac10b703ac37435a231",0.135564179022107,0.0980392156862745,0.261437908496732,0.104575163398693,0,0,0,0,0,0,52,0.206593437489426,0.0309890156234139
367,"15aac934c58d886785ac1b17953ea898",0.135149135182891,0.12,0.32,0.128,0,0,0,0,0,0,25,0.0476609012192705,0.00714913518289057
368,"198c7ea11960a9844b544d9bcdca860c",0.135149135182891,0.12,0.32,0.128,0,0,0,0,0,0,25,0.0476609012192705,0.00714913518289057
369,"1dc2de47ee26a0a5b12dc14fd6dc0dea",0.135149135182891,0.12,0.32,0.128,0,0,0,0,0,0,25,0.0476609012192705,0.00714913518289057
370,"edf96ef93ed595084bbcbd9224bd2894",0.135149135182891,0.12,0.32,0.128,0,0,0,0,0,0,25,0.0476609012192705,0.00714913518289057
371,"42bde9fef835393bb8a8849cb6b7f245",0.135129091924561,0.0294117647058824,0.0784313725490196,0.0313725490196078,0.0285714285714286,0.342857142857143,0.0857142857142857,0,0,0,35,0.120281714604449,0.0180422571906673
372,"916c9de0b5ad957346eeeb12f332687e",0.134904584778997,0,0,0,0.0434782608695652,0.521739130434783,0.130434782608696,0,0,0,23,0.0297986811353401,0.00446980217030101
373,"a420f60ff1aa9acc80d0e42959f2b313",0.134853601456836,0.0895522388059701,0.238805970149254,0.0955223880597015,0,0,0,0,0,0,67,0.262208089314233,0.039331213397135
374,"a3a38f4affed601eb87a97788c949667",0.13457141046594,0.047808764940239,0.127490039840637,0.050996015936255,0,0,0,0,0,0,254,0.557169296864565,0.0835753945296847
375,"6d66611d7c44cc30ce351abc49a68421",0.134447601599786,0.0609756097560976,0.16260162601626,0.0650406504065041,0,0,0,0,0,0,166,0.462713007955216,0.0694069511932824
376,"1c129092bf23f28a5930387c980c0dfc",0.134442806463011,0.055,0.146666666666667,0.0586666666666667,0,0,0,0,0,0,201,0.505174265308962,0.0757761397963443
377,"bd0389da23d89b726abf911cccc54596",0.133785486371489,0.0804597701149425,0.21455938697318,0.085823754789272,0,0,0,0,0,0,87,0.319744877214781,0.0479617315822172
378,"9b013e03b2ab786505a1d3b5c0756754",0.133718360351892,0.0588235294117647,0.156862745098039,0.0627450980392157,0,0,0,0,0,0,174,0.473155082084511,0.0709732623126766
379,"669ae81880e08f269a64487cfb287169",0.133490755674013,0.0434782608695652,0.115942028985507,0.0463768115942029,0.00617283950617284,0.0740740740740741,0.0185185185185185,0,0,0,162,0.457302837075274,0.0685954255612911
380,"c9aafcd0621b2207c10e32c649cada4d",0.132178384860842,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,44,0.170078121294499,0.0255117181941748
381,"bd23da7354813347129d751591d1a6e2",0.132034251572165,0.0465116279069767,0.124031007751938,0.0496124031007752,0.0112359550561798,0.134831460674157,0.0337078651685393,0,0,0,89,0.324759888685672,0.0487139833028508
382,"0c8380b62e38e8a1e6adbeba7eb9688c",0.131728806099589,0.0555555555555556,0.148148148148148,0.0592592592592593,0,0,0,0,0,0,182,0.483130312268867,0.0724695468403301
383,"640e21a7d01df7614a3b4923e990d40c",0.131699208883024,0.0695652173913043,0.185507246376812,0.0742028985507246,0,0,0,0,0,0,116,0.38330873554866,0.0574963103322991
384,"06df0c10d34e459d9672bc77388742eb",0.131489370179281,0.115384615384615,0.307692307692308,0.123076923076923,0,0,0,0,0,0,26,0.0560829806823845,0.00841244710235767
385,"77a515caa36327151d1cc6c32a9f00e1",0.131489370179281,0.115384615384615,0.307692307692308,0.123076923076923,0,0,0,0,0,0,26,0.0560829806823845,0.00841244710235767
386,"e067ad2c1c0b48758eb1b5228bcf7a68",0.130994359575814,0.0925925925925926,0.246913580246914,0.0987654320987654,0,0,0,0,0,0,54,0.214859516513659,0.0322289274770489
387,"e6a69c4a27dfdd98ffe5aa757ad744bc",0.13083626915695,0,0,0,0.0416666666666667,0.5,0.125,0,0,0,24,0.0389084610463321,0.00583626915694982
388,"ca3bd7cd9f149df75950150d010fe4a2",0.130556866955516,0.0441176470588235,0.117647058823529,0.0470588235294118,0.0140845070422535,0.169014084507042,0.0422535211267606,0,0,0,71,0.274963481995621,0.0412445222993432
389,"7ea5bfa6c340f58f8e71fc1f0412b0d6",0.129682154292052,0.0729166666666667,0.194444444444444,0.0777777777777778,0,0,0,0,0,0,98,0.346029176761826,0.0519043765142739
390,"59fb871bf6f4522a87ba567b42dafecf",0.1296182953456,0.0650406504065041,0.173441734417344,0.0693766937669377,0,0,0,0,0,0,126,0.401610677191084,0.0602416015786625
391,"1a3df491d1c4f1589fc2b934ada68bf2",0.129606795326028,0.05625,0.15,0.06,0,0,0,0,0,0,167,0.464045302173518,0.0696067953260277
392,"6f892e20a171e98efe17fdb971ff319b",0.129576758844581,0.0975609756097561,0.260162601626016,0.104065040650407,0,0,0,0,0,0,44,0.170078121294499,0.0255117181941748
393,"7b07b3c7487f0ea825fc6df75abd658b",0.129314106332803,0.043956043956044,0.117216117216117,0.0468864468864469,0.010752688172043,0.129032258064516,0.032258064516129,0,0,0,93,0.334463966201515,0.0501695949302272
394,"1ce3ae5a399804d1a87e706f8a813c3e",0.129062295326565,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,40,0.149304191065986,0.0223956286598979
395,"537eb890efff034a88679788b647c564",0.128941657281799,0.0569620253164557,0.151898734177215,0.0607594936708861,0,0,0,0,0,0,160,0.454547757406088,0.0681821636109132
396,"7178f9f4dd81dcef02f62acdf8151e01",0.12891121405423,0.0495049504950495,0.132013201320132,0.0528052805280528,0,0,0,0,0,0,203,0.507372890174514,0.0761059335261772
397,"17f51e7198701186712e53a39c564617",0.128662642411725,0.0892857142857143,0.238095238095238,0.0952380952380952,0,0,0,0,0,0,56,0.222830314490865,0.0334245471736298
398,"1f1bb1f0859883505541bdd6606193e5",0.128148328606828,0.111111111111111,0.296296296296296,0.118518518518519,0,0,0,0,0,0,27,0.0641987339220641,0.00962981008830962
399,"3b15288545f8928d3e65a8f949a28291",0.127801383960133,0.0693069306930693,0.184818481848185,0.0739273927392739,0,0,0,0,0,0,104,0.359159941472396,0.0538739912208594
400,"813348c996469b40f2e028d5429d3495",0.127730201899899,0.0523255813953488,0.13953488372093,0.0558139534883721,0,0,0,0,0,0,179,0.479441656076845,0.0719162484115267
401,"01fdefa7697d26ad920e9e0346d4bd1b",0.127689793070417,0.0625,0.166666666666667,0.0666666666666667,0,0,0,0,0,0,129,0.406820842691666,0.0610231264037499
402,"79ebd9a61bac3eaf882805ed4ecfa12a",0.126939109856475,0.0601503759398496,0.160401002506266,0.0641604010025063,0,0,0,0,0,0,136,0.418524725693122,0.0627787088539683
403,"1bb2bdb95f4841f1bba2c0d2cd83d3c9",0.126610551996422,0.0759493670886076,0.20253164556962,0.0810126582278481,0,0,0,0,0,0,81,0.303985958457159,0.0455978937685738
404,"d1ef48b38baca7e831711c4a0aeb398f",0.126224977459523,0.107142857142857,0.285714285714286,0.114285714285714,0,0,0,0,0,0,29,0.0795950878253904,0.0119392631738086
405,"c0563dd588b775f2e37747ef6ad6c92c",0.125090163942805,0.107142857142857,0.285714285714286,0.114285714285714,0,0,0,0,0,0,28,0.0720296643806015,0.0108044496570902
406,"f4aba7c0bca51484c30ab7bdc34bcdd1",0.124869927374016,0.0648148148148148,0.172839506172839,0.0691358024691358,0,0,0,0,0,0,110,0.371560832699201,0.0557341249048801
407,"86ccac0b835037332a596a33b6949ee1",0.12472342210799,0.0337078651685393,0.0898876404494382,0.0359550561797753,0.00555555555555556,0.0666666666666667,0.0166666666666667,0,0,0,180,0.480677995076989,0.0721016992615483
408,"d66c305afaec317ebee552073a674429",0.124443172254589,0.0263157894736842,0.0701754385964912,0.0280701754385965,0.024390243902439,0.292682926829268,0.0731707317073171,0,0,0,41,0.154681767391173,0.0232022651086759
409,"1b4c3a6f53068f0b6944d2d005c9fc89",0.123894079549573,0.0630630630630631,0.168168168168168,0.0672672672672673,0,0,0,0,0,0,113,0.377512081882038,0.0566268122823057
410,"951e8cef368f09bb3f3d03c00ca4702c",0.123842366671418,0.0806451612903226,0.21505376344086,0.0860215053763441,0,0,0,0,0,0,64,0.252139075300494,0.037820861295074
411,"272f092de69afedd4d2969440b37f18f",0.123797062486973,0,0,0,0.0384615384615385,0.461538461538462,0.115384615384615,0,0,0,26,0.0560829806823845,0.00841244710235767
412,"aced59e9b31ef866a94f9e7f29d8d418",0.123670822006998,0.0819672131147541,0.218579234972678,0.087431693989071,0,0,0,0,0,0,61,0.241594186786182,0.0362391280179273
413,"6e386f64c84e482f0b9abf960797ee1b",0.123381690495458,0.103448275862069,0.275862068965517,0.110344827586207,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
414,"c8b0e2b0a7095e5d8219575d5e7e1181",0.122991150591119,0.0714285714285714,0.19047619047619,0.0761904761904762,0,0,0,0,0,0,84,0.312004496004283,0.0468006744006425
415,"715bbd5ba4e6b74cb0d2f29eb45058b0",0.122796225505386,0.0806451612903226,0.21505376344086,0.0860215053763441,0,0,0,0,0,0,62,0.245164800860281,0.0367747201290422
416,"b4a476fbd28de64b1e347abf9089366a",0.122795614955126,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,33,0.10752632192306,0.016128948288459
417,"02f623a8eb246f3c5f7c2f96462654e6",0.122481415163872,0.0909090909090909,0.242424242424242,0.096969696969697,0,0,0,0,0,0,44,0.170078121294499,0.0255117181941748
418,"238fac594e170b59c6d228f5a4f4f1d9",0.122284090760015,0.103448275862069,0.275862068965517,0.110344827586207,0,0,0,0,0,0,29,0.0795950878253904,0.0119392631738086
419,"31da954dc0855f2495c6310f70a2f931",0.122284090760015,0.103448275862069,0.275862068965517,0.110344827586207,0,0,0,0,0,0,29,0.0795950878253904,0.0119392631738086
420,"0509040ea3fe50071181bbc359eb7738",0.122277201693655,0.0689655172413793,0.183908045977011,0.0735632183908046,0,0,0,0,0,0,89,0.324759888685672,0.0487139833028508
421,"4c18691b6037662be2df78a765d98ab5",0.121957962023371,0.0793650793650794,0.211640211640212,0.0846560846560847,0,0,0,0,0,0,63,0.248679182448577,0.0373018773672865
422,"fcb5ace8bcc92f75707dc0f01a27d269",0.121320008993631,0.0338983050847458,0.0903954802259887,0.0361581920903955,0.0161290322580645,0.193548387096774,0.0483870967741935,0,0,0,62,0.245164800860281,0.0367747201290422
423,"e8b4225284fbb02d16f200513f1f395d",0.120766278925277,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,31,0.0939974150574042,0.0140996122586106
424,"9add47bf45ce8e8c7db6b9cf670b1e09",0.120543168496608,0.024390243902439,0.0650406504065041,0.0260162601626016,0.0232558139534884,0.27906976744186,0.0697674418604651,0,0,0,43,0.165063109823609,0.0247594664735413
425,"2bf6a2c1e71bbd29a4ad64e6d3c3629f",0.119703529575918,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
426,"b2ac621f0d0322434d04a12b078b9369",0.119703529575918,0.1,0.266666666666667,0.106666666666667,0,0,0,0,0,0,30,0.0869124193950093,0.0130368629092514
427,"d6b1ce66b035a475f00c017792ff9769",0.119376800429598,0.0652173913043478,0.173913043478261,0.0695652173913043,0,0,0,0,0,0,92,0.332077220255291,0.0498115830382936
428,"276677b5d08786d5dce7c2149dcce48b",0.119354754740072,0.0967741935483871,0.258064516129032,0.103225806451613,0,0,0,0,0,0,33,0.10752632192306,0.016128948288459
429,"20cb7c2fde3e5bf10f0bbe7394e1c6a9",0.118355462836845,0.0967741935483871,0.258064516129032,0.103225806451613,0,0,0,0,0,0,32,0.100864375901544,0.0151296563852317
430,"5c6d4016c2a288f074fa0848a2b653d2",0.118355462836845,0.0967741935483871,0.258064516129032,0.103225806451613,0,0,0,0,0,0,32,0.100864375901544,0.0151296563852317
431,"729b2d09b2a0bdab221076327f13d050",0.117927423154515,0.0833333333333333,0.222222222222222,0.0888888888888889,0,0,0,0,0,0,49,0.193590228437505,0.0290385342656257
432,"e26901d5ab434ce92fd9b5c256820a4e",0.117865685998557,0.0253807106598985,0.0676818950930626,0.027072758037225,0.00495049504950495,0.0594059405940594,0.0148514851485149,0,0,0,202,0.50627628541878,0.075941442812817
433,"78c99c6dff4eeae5be99bf635ed21e3f",0.117325418710224,0.0967741935483871,0.258064516129032,0.103225806451613,0,0,0,0,0,0,31,0.0939974150574042,0.0140996122586106
