"threshold","tpr","fpr"
0.249095582402954,0.060702875399361,0.0144960234643804
0.249094075013895,0.060702875399361,0.0145524282249422
0.249085141022526,0.060702875399361,0.014608832985504
0.248757886792683,0.060702875399361,0.0146652377460658
0.248711217110004,0.060702875399361,0.0147216425066276
0.248699382843795,0.0613418530351438,0.0147216425066276
0.24857446578876,0.0613418530351438,0.0147780472671893
0.248474288478415,0.0613418530351438,0.0148344520277511
0.248430524557507,0.0613418530351438,0.0148908567883129
0.248330465150977,0.0613418530351438,0.0149472615488747
0.248200203175525,0.0619808306709265,0.0149472615488747
0.248173760255276,0.0626198083067093,0.0149472615488747
0.248153182323427,0.0626198083067093,0.0150036663094365
0.248131327820017,0.0626198083067093,0.0150600710699983
0.248124043643498,0.0626198083067093,0.0151164758305601
0.248009024029892,0.0626198083067093,0.0151728805911219
0.247803241798673,0.0626198083067093,0.0152292853516837
0.247676290589098,0.0626198083067093,0.0152856901122455
0.247545586067638,0.0626198083067093,0.0153420948728072
0.247533187783427,0.0626198083067093,0.015398499633369
0.247429196910143,0.0626198083067093,0.0154549043939308
0.247342380407921,0.0626198083067093,0.0155113091544926
0.247294434927913,0.0626198083067093,0.0155677139150544
0.247292376538516,0.0626198083067093,0.0156241186756162
0.247175497897074,0.0626198083067093,0.015680523436178
0.247082731271188,0.0626198083067093,0.0157369281967398
0.247081617805999,0.0626198083067093,0.0157933329573016
0.246823142346276,0.0626198083067093,0.0158497377178634
0.246797116407937,0.0626198083067093,0.0159061424784251
0.246686631079778,0.063258785942492,0.0159061424784251
0.246615716294407,0.063258785942492,0.0159625472389869
0.246430987462079,0.063258785942492,0.0160189519995487
0.246420722807189,0.063258785942492,0.0160753567601105
0.246366321384763,0.063258785942492,0.0161317615206723
0.246163597535599,0.063258785942492,0.0161881662812341
0.246091454878525,0.063258785942492,0.0162445710417959
0.245986508977484,0.063258785942492,0.0163009758023577
0.245804344066461,0.063258785942492,0.0163573805629195
0.245783084961034,0.063258785942492,0.0164137853234813
0.245723964233509,0.0638977635782748,0.0164137853234813
0.245694939306431,0.0638977635782748,0.016470190084043
0.245639815006806,0.0638977635782748,0.0165265948446048
0.245610419710195,0.0638977635782748,0.0165829996051666
0.24558791105294,0.0638977635782748,0.0166394043657284
0.245455071971145,0.0638977635782748,0.0166958091262902
0.245017215678122,0.0645367412140575,0.0166958091262902
0.244919678186465,0.0645367412140575,0.016752213886852
0.244843738388152,0.0645367412140575,0.0168086186474138
0.244797627211245,0.0645367412140575,0.0168650234079757
0.244785382905157,0.0645367412140575,0.0169214281685375
0.244727661163723,0.0645367412140575,0.0169778329290993
0.24460971729472,0.0645367412140575,0.0170342376896611
0.244514116418392,0.0651757188498403,0.0170342376896611
0.24447441833892,0.065814696485623,0.0170342376896611
0.244441472985214,0.065814696485623,0.0170906424502228
0.244385015674583,0.0664536741214058,0.0170906424502228
0.244365180061293,0.0664536741214058,0.0171470472107846
0.244345600357932,0.0664536741214058,0.0172034519713464
0.244276606425514,0.0670926517571885,0.0172034519713464
0.244259109959021,0.0677316293929712,0.0172034519713464
0.244132206377731,0.0677316293929712,0.0172598567319082
0.243987300262231,0.068370607028754,0.0172598567319082
0.243894252907845,0.0690095846645367,0.0172598567319082
0.243836700295327,0.0690095846645367,0.01731626149247
0.243734698369559,0.0690095846645367,0.0173726662530318
0.243603561971412,0.0690095846645367,0.0174290710135936
0.243541504090825,0.0690095846645367,0.0174854757741554
0.243541325131684,0.0690095846645367,0.0175418805347172
0.243517741689042,0.0690095846645367,0.017598285295279
